rn6l40u14.0mu1.8dt0.05r1.out: Average Stheta_zz =  0.720914786521101       +-   9.606196189678139E-002
rn6l40u14.0mu19.0dt0.05r1.out: Average Stheta_zz =  1.614625524841814E-007  +-   4.365533835895633E-008
rn6l40u14.0mu19.5dt0.05r1.out: Average Stheta_zz =  7.227100883014033E-008  +-   6.276949431298177E-008
rn6l40u14.0mu20.0dt0.05r1.out: Average Stheta_zz =  1.692590250260051E-008  +-   1.304594594527535E-008
rn6l40u14.0mu2.0dt0.05r1.out: Average Stheta_zz =  0.658013553537267       +-   8.131715423189617E-002
rn6l40u14.0mu2.2dt0.05r1.out: Average Stheta_zz =  0.708964145471885       +-   6.603138169072885E-002
rn6l40u14.0mu2.4dt0.05r1.out: Average Stheta_zz =  0.752563515911488       +-   8.426752666540022E-002
rn6l40u14.0mu2.6dt0.05r1.out: Average Stheta_zz =  0.709206613575443       +-   4.530004232174677E-002
rn6l40u14.0mu2.8dt0.05r1.out: Average Stheta_zz =  0.619370738070929       +-   6.624337142671630E-002
rn6l40u14.0mu3.0dt0.05r1.out: Average Stheta_zz =  0.721916010680290       +-   5.069538601308322E-002
rn6l40u14.0mu3.2dt0.05r1.out: Average Stheta_zz =  0.714113218967336       +-   4.415707986941876E-002
rn6l40u14.0mu3.4dt0.05r1.out: Average Stheta_zz =  0.644501546267708       +-   5.453495721407384E-002
rn6l40u14.0mu3.6dt0.05r1.out: Average Stheta_zz =  0.689135584238335       +-   3.981112556371443E-002
rn6l40u14.0mu3.8dt0.05r1.out: Average Stheta_zz =  0.705931058058085       +-   5.076817748430487E-002
rn6l40u14.0mu4.0dt0.05r1.out: Average Stheta_zz =  0.680714236308928       +-   5.255349930346812E-002
rn6l40u14.0mu4.2dt0.05r1.out: Average Stheta_zz =  0.672235432059880       +-   0.107778774297901     
rn6l40u14.0mu4.4dt0.05r1.out: Average Stheta_zz =  0.762345856043875       +-   0.109917706499456     
rn6l40u14.0mu4.6dt0.05r1.out: Average Stheta_zz =  0.806687255054840       +-   0.161419779860167     
rn6l40u14.0mu4.8dt0.05r1.out: Average Stheta_zz =   2.42995359790288       +-    1.55589914043076     
rn6l40u14.0mu5.0dt0.05r1.out: Average Stheta_zz =   1.27013426284425       +-   0.804310026837083     
rn6l40u14.0mu5.2dt0.05r1.out: Average Stheta_zz =  0.732642759171362       +-   0.125408777985045     
rn6l40u14.0mu5.4dt0.05r1.out: Average Stheta_zz =  0.837866947107261       +-   0.159169743548243     
rn6l40u14.0mu5.6dt0.05r1.out: Average Stheta_zz =   1.32771387897241       +-   0.630759086011682     
rn6l40u14.0mu5.8dt0.05r1.out: Average Stheta_zz =  0.619547795988062       +-    1.79575376849081     
rn6l40u14.0mu6.0dt0.05r1.out: Average Stheta_zz =  7.454189883968163E-002  +-   0.920734098409292     
rn6l40u14.0mu6.2dt0.05r1.out: Average Stheta_zz =   1.64777252765034       +-   0.738443412719543     
rn6l40u14.0mu6.4dt0.05r1.out: Average Stheta_zz =   1.08309688648386       +-   0.491869378559371     
rn6l40u14.0mu6.6dt0.05r1.out: Average Stheta_zz =  0.445342614249697       +-    2.97344564615505     
rn6l40u14.0mu6.8dt0.05r1.out: Average Stheta_zz =  0.172977351444261       +-   0.129631090583091     
rn6l40u14.0mu7.0dt0.05r1.out: Average Stheta_zz =  0.508831111064257       +-   0.110889861619843     
rn6l40u14.0mu7.2dt0.05r1.out: Average Stheta_zz =  0.522167315294277       +-   5.368331367841241E-002
rn6l40u14.0mu7.4dt0.05r1.out: Average Stheta_zz =  0.482689075159252       +-   3.239543897819946E-002
rn6l40u14.0mu7.6dt0.05r1.out: Average Stheta_zz =  0.410652917632912       +-   1.698175029484135E-002
rn6l40u14.0mu7.8dt0.05r1.out: Average Stheta_zz =  0.407269478221443       +-   1.656163305644376E-002
rn6l40u14.0mu8.0dt0.05r1.out: Average Stheta_zz =  0.375943450691615       +-   1.386905883928537E-002
rn6l40u14.0mu8.2dt0.05r1.out: Average Stheta_zz =  0.362140569713239       +-   7.476070444755957E-003
rn6l40u14.0mu8.4dt0.05r1.out: Average Stheta_zz =  0.350113100093207       +-   6.627062648059940E-003
rn6l40u14.0mu8.6dt0.05r1.out: Average Stheta_zz =  0.317569758260017       +-   3.737979297703278E-003
rn6l40u14.0mu8.8dt0.05r1.out: Average Stheta_zz =  0.298852116288747       +-   1.861150317668868E-003
rn6l40u14.0mu9.0dt0.05r1.out: Average Stheta_zz =  0.276771626727142       +-   2.906486703948054E-003
rn6l40u14.0mu9.2dt0.05r1.out: Average Stheta_zz =  0.258021825970708       +-   2.775822727630217E-003
rn6l40u14.0mu9.4dt0.05r1.out: Average Stheta_zz =  0.237799397423559       +-   1.846952117451741E-003
rn6l40u14.0mu9.6dt0.05r1.out: Average Stheta_zz =  0.219484542088512       +-   1.434012260654538E-003
rn6l40u14.0mu9.8dt0.05r1.out: Average Stheta_zz =  0.203403643124694       +-   1.623780596241719E-003
