rn6l40u6.0mu2.4dt0.05r1.out: Average SFerro_xx =  0.267913641011217       +-   7.049209444115794E-004
rn6l40u6.0mu2.6dt0.05r1.out: Average SFerro_xx =  0.263097457521226       +-   5.718453963056377E-004
rn6l40u6.0mu2.8dt0.05r1.out: Average SFerro_xx =  0.258278077855544       +-   7.024782664603396E-004
rn6l40u6.0mu3.0dt0.05r1.out: Average SFerro_xx =  0.249961540502788       +-   4.037782769109578E-004
rn6l40u6.0mu3.2dt0.05r1.out: Average SFerro_xx =  0.240942668916884       +-   4.210446786750270E-004
rn6l40u6.0mu3.4dt0.05r1.out: Average SFerro_xx =  0.231527869359838       +-   7.816764787373755E-004
rn6l40u6.0mu3.6dt0.05r1.out: Average SFerro_xx =  0.220997075406352       +-   2.561992026190646E-004
rn6l40u6.0mu3.8dt0.05r1.out: Average SFerro_xx =  0.210490813800928       +-   3.180100094175216E-004
rn6l40u6.0mu4.0dt0.05r1.out: Average SFerro_xx =  0.197437030967374       +-   3.797968795335795E-004
rn6l40u6.0mu4.2dt0.05r1.out: Average SFerro_xx =  0.185431375459515       +-   3.248902648410702E-004
rn6l40u6.0mu4.4dt0.05r1.out: Average SFerro_xx =  0.172175324654927       +-   4.301049681922373E-004
rn6l40u6.0mu4.6dt0.05r1.out: Average SFerro_xx =  0.159639038469439       +-   3.862339164104361E-004
rn6l40u6.0mu4.8dt0.05r1.out: Average SFerro_xx =  0.146734462829647       +-   2.888618370981969E-004
rn6l40u6.0mu5.0dt0.05r1.out: Average SFerro_xx =  0.134305682263672       +-   3.597838656670450E-004
rn6l40u6.0mu5.2dt0.05r1.out: Average SFerro_xx =  0.122384623144701       +-   1.994707025457545E-004
rn6l40u6.0mu5.4dt0.05r1.out: Average SFerro_xx =  0.112625971075836       +-   2.906484521126150E-004
rn6l40u6.0mu5.6dt0.05r1.out: Average SFerro_xx =  0.103036252466083       +-   2.499867680848781E-004
rn6l40u6.0mu5.8dt0.05r1.out: Average SFerro_xx =  9.420544502616163E-002  +-   2.070575529351863E-004
rn6l40u6.0mu6.0dt0.05r1.out: Average SFerro_xx =  8.680549942171041E-002  +-   2.555524533441976E-004
rn6l40u6.0mu6.2dt0.05r1.out: Average SFerro_xx =  8.011596785992717E-002  +-   1.609575010632729E-004
rn6l40u6.0mu6.4dt0.05r1.out: Average SFerro_xx =  7.405853285431602E-002  +-   1.830810287173951E-004
rn6l40u6.0mu6.6dt0.05r1.out: Average SFerro_xx =  6.866325669175267E-002  +-   1.578281394381977E-004
rn6l40u6.0mu6.8dt0.05r1.out: Average SFerro_xx =  6.307835466571617E-002  +-   4.920989815318507E-005
rn6l40u6.0mu7.0dt0.05r1.out: Average SFerro_xx =  5.757109440852853E-002  +-   9.107840041626602E-005
rn6l40u6.0mu7.2dt0.05r1.out: Average SFerro_xx =  5.195895884066558E-002  +-   7.720046154745452E-005
rn6l40u6.0mu7.4dt0.05r1.out: Average SFerro_xx =  4.618616356186322E-002  +-   1.128368687377468E-004
rn6l40u6.0mu7.6dt0.05r1.out: Average SFerro_xx =  4.074718755773597E-002  +-   7.893491508524381E-005
rn6l40u6.0mu7.8dt0.05r1.out: Average SFerro_xx =  3.558467295914447E-002  +-   5.684640958307230E-005
rn6l40u6.0mu8.0dt0.05r1.out: Average SFerro_xx =  3.055353102322708E-002  +-   6.005822920567739E-005
rn6l40u6.0mu8.2dt0.05r1.out: Average SFerro_xx =  2.581551856286593E-002  +-   3.604784120093476E-005
rn6l40u6.0mu8.4dt0.05r1.out: Average SFerro_xx =  2.131334802033938E-002  +-   2.793531879890241E-005
rn6l40u6.0mu8.6dt0.05r1.out: Average SFerro_xx =  1.719218272376139E-002  +-   1.450599556627850E-005
rn6l40u6.0mu8.8dt0.05r1.out: Average SFerro_xx =  1.362480942443283E-002  +-   1.525668000577136E-005
rn6l40u6.0mu9.0dt0.05r1.out: Average SFerro_xx =  1.056038487292530E-002  +-   2.340071406805328E-005
rn6l40u6.0mu9.2dt0.05r1.out: Average SFerro_xx =  8.106410956347945E-003  +-   1.976422417019373E-005
rn6l40u6.0mu9.4dt0.05r1.out: Average SFerro_xx =  6.079757029038978E-003  +-   7.035252343893720E-006
rn6l40u6.0mu9.6dt0.05r1.out: Average SFerro_xx =  4.473541363216952E-003  +-   1.002668016533864E-005
rn6l40u6.0mu9.8dt0.05r1.out: Average SFerro_xx =  3.224604509134082E-003  +-   5.174993741593530E-006
