 -12.000      0.000000    0.00000000      Infinity    0.00000076      Infinity    0.00000032
  -5.800      0.035791    0.00000850      1.001564    0.00000852      0.954602    0.00000806
  -5.600      0.045487    0.00001086      1.002005    0.00001083      0.946809    0.00001052
  -5.400      0.056822    0.00001050      1.002518    0.00001066      0.938333    0.00000998
  -5.200      0.069788    0.00001604      1.003218    0.00001606      0.928992    0.00001508
  -5.000      0.084488    0.00001482      1.004004    0.00001476      0.919095    0.00001380
  -4.800      0.100821    0.00001908      1.004875    0.00001951      0.907880    0.00001810
  -4.600      0.118882    0.00001385      1.005884    0.00001375      0.895990    0.00001369
  -4.400      0.138548    0.00001843      1.007070    0.00001909      0.883166    0.00001666
  -4.200      0.159723    0.00002548      1.008575    0.00002580      0.869090    0.00002331
  -4.000      0.182363    0.00002581      1.009902    0.00002657      0.854337    0.00002601
  -3.800      0.206576    0.00001142      1.011577    0.00001112      0.839034    0.00000923
  -3.600      0.232482    0.00002831      1.013984    0.00003033      0.821648    0.00002285
  -3.400      0.260347    0.00001910      1.015471    0.00002034      0.803558    0.00001209
  -3.200      0.290300    0.00002533      1.018646    0.00002796      0.784320    0.00002221
  -3.000      0.322535    0.00002896      1.021300    0.00003113      0.764490    0.00003276
  -2.800      0.357260    0.00003317      1.024178    0.00003845      0.745814    0.00004058
  -2.600      0.394595    0.00003435      1.028782    0.00004146      0.725259    0.00003546
  -2.400      0.434535    0.00003562      1.033741    0.00003687      0.705078    0.00004175
  -2.200      0.476609    0.00002937      1.038791    0.00004079      0.684588    0.00004175
  -2.000      0.520732    0.00003564      1.045326    0.00005018      0.662825    0.00004565
  -1.800      0.566447    0.00004052      1.050784    0.00005856      0.640053    0.00005069
  -1.600      0.613666    0.00001489      1.058165    0.00004108      0.616757    0.00004796
  -1.400      0.661906    0.00002916      1.066296    0.00004049      0.591932    0.00005302
  -1.200      0.710899    0.00001694      1.072243    0.00005028      0.567646    0.00004141
  -1.000      0.760151    0.00001426      1.078140    0.00007273      0.542968    0.00005416
  -0.800      0.809165    0.00001011      1.079783    0.00006526      0.517609    0.00005075
  -0.600      0.857643    0.00001414      1.077554    0.00007278      0.494896    0.00004788
  -0.400      0.905483    0.00000618      1.055418    0.00009531      0.472325    0.00007623
  -0.200      0.952869    0.00000539      1.032523    0.00009210      0.450969    0.00006454
   0.000      1.000000    0.00000000      0.991240    0.00008282      0.430420    0.00004508
   0.200      1.047131    0.00000539      0.939576    0.00009210      0.410373    0.00006454
   0.400      1.094517    0.00000618      0.873136    0.00009531      0.390750    0.00007623
   0.600      1.142357    0.00001414      0.808991    0.00007278      0.371551    0.00004788
   0.800      1.190835    0.00001011      0.733706    0.00006526      0.351712    0.00005075
   1.000      1.239849    0.00001426      0.661007    0.00007273      0.332894    0.00005416
   1.200      1.289101    0.00001694      0.591308    0.00005028      0.313039    0.00004141
   1.400      1.338094    0.00002916      0.527457    0.00004049      0.292807    0.00005302
   1.600      1.386334    0.00001489      0.468401    0.00004108      0.273010    0.00004796
   1.800      1.433553    0.00004052      0.415202    0.00005856      0.252907    0.00005069
   2.000      1.479268    0.00003564      0.367976    0.00005018      0.233328    0.00004565
   2.200      1.523391    0.00002937      0.324997    0.00004079      0.214181    0.00004175
   2.400      1.565465    0.00003562      0.286941    0.00003687      0.195712    0.00004175
   2.600      1.605405    0.00003435      0.252866    0.00004146      0.178263    0.00003546
   2.800      1.642740    0.00003317      0.222736    0.00003845      0.162198    0.00004058
   3.000      1.677465    0.00002896      0.196371    0.00003113      0.146993    0.00003276
   3.200      1.709700    0.00002533      0.172962    0.00002796      0.133174    0.00002221
   3.400      1.739653    0.00001910      0.151970    0.00002034      0.120256    0.00001209
   3.600      1.767518    0.00002831      0.133369    0.00003033      0.108071    0.00002285
   3.800      1.793424    0.00001142      0.116519    0.00001112      0.096644    0.00000923
   4.000      1.817637    0.00002581      0.101323    0.00002657      0.085715    0.00002601
   4.200      1.840277    0.00002548      0.087537    0.00002580      0.075431    0.00002331
   4.400      1.861452    0.00001843      0.074956    0.00001909      0.065734    0.00001666
   4.600      1.881118    0.00001385      0.063569    0.00001375      0.056624    0.00001369
   4.800      1.899179    0.00001908      0.053345    0.00001951      0.048196    0.00001810
   5.000      1.915512    0.00001482      0.044284    0.00001476      0.040539    0.00001380
   5.200      1.930212    0.00001604      0.036272    0.00001606      0.033588    0.00001508
   5.400      1.943178    0.00001050      0.029315    0.00001066      0.027439    0.00000998
   5.600      1.954513    0.00001086      0.023319    0.00001083      0.022035    0.00001052
   5.800      1.964209    0.00000850      0.018250    0.00000852      0.017394    0.00000806
   6.000      1.972321    0.00000847      0.014050    0.00000852      0.013497    0.00000804
   6.200      1.978936    0.00000683      0.010654    0.00000690      0.010308    0.00000663
   6.400      1.984242    0.00000477      0.007947    0.00000484      0.007739    0.00000466
   6.600      1.988396    0.00000437      0.005839    0.00000443      0.005718    0.00000425
   6.800      1.991589    0.00000386      0.004225    0.00000393      0.004159    0.00000379
   7.000      1.994000    0.00000154      0.003010    0.00000172      0.002975    0.00000155
   7.200      1.995783    0.00000151      0.002113    0.00000169      0.002096    0.00000153
   7.400      1.997070    0.00000123      0.001467    0.00000144      0.001458    0.00000126
   7.600      1.997986    0.00000094      0.001008    0.00000121      0.001004    0.00000099
   7.800      1.998626    0.00000050      0.000688    0.00000091      0.000686    0.00000059
   8.000      1.999067    0.00000023      0.000467    0.00000079      0.000466    0.00000039
   8.200      1.999370    0.00000025      0.000315    0.00000080      0.000315    0.00000041
   8.400      1.999575    0.00000016      0.000213    0.00000077      0.000213    0.00000036
   8.600      1.999714    0.00000010      0.000143    0.00000076      0.000143    0.00000033
   8.800      1.999808    0.00000008      0.000096    0.00000076      0.000096    0.00000033
   9.000      1.999871    0.00000005      0.000065    0.00000076      0.000065    0.00000032
   9.200      1.999913    0.00000004      0.000043    0.00000076      0.000043    0.00000032
   9.400      1.999942    0.00000002      0.000029    0.00000076      0.000029    0.00000032
   9.600      1.999961    0.00000002      0.000020    0.00000076      0.000020    0.00000032
   9.800      1.999974    0.00000001      0.000013    0.00000076      0.000013    0.00000032
  10.000      1.999982    0.00000000      0.000009    0.00000076      0.000009    0.00000032
  10.200      1.999988    0.00000001      0.000006    0.00000076      0.000006    0.00000032
  10.400      1.999992    0.00000000      0.000004    0.00000076      0.000004    0.00000032
  10.600      1.999995    0.00000000      0.000003    0.00000076      0.000003    0.00000032
  10.800      1.999996    0.00000000      0.000002    0.00000076      0.000002    0.00000032
  11.000      1.999998    0.00000000      0.000001    0.00000076      0.000001    0.00000032
  11.200      1.999998    0.00000000      0.000001    0.00000076      0.000001    0.00000032
  11.400      1.999999    0.00000000      0.000001    0.00000076      0.000001    0.00000032
  11.600      1.999999    0.00000000      0.000000    0.00000076      0.000000    0.00000032
  11.800      2.000000    0.00000000      0.000000    0.00000076      0.000000    0.00000032
  12.000      2.000000    0.00000000      0.000000    0.00000076      0.000000    0.00000032
