    13.7     1.85 9.14e-05   0.0839 0.000648   0.0807 0.000541        0
    13.9     1.86 7.89e-05   0.0778 0.000646   0.0755 0.000539        0
    14.1     1.87 9.45e-05   0.0728 0.000648   0.0705 0.000541        0
    14.3     1.87 5.77e-05   0.0678 0.000644   0.0655 0.000536        0
    14.5     1.88 5.92e-05   0.0628 0.000644   0.0612 0.000536        0
      15      1.9 7.32e-05   0.0521 0.000645    0.051 0.000538        0
    15.5     1.92  7.5e-05   0.0432 0.000646   0.0423 0.000538        0
      16     1.93  7.7e-05   0.0358 0.000646   0.0352 0.000538        0
    16.5     1.94 4.88e-05   0.0294 0.000643    0.029 0.000535        0
      17     1.95 5.59e-05   0.0242 0.000644   0.0239 0.000536        0
    17.5     1.96  4.5e-05   0.0199 0.000643   0.0197 0.000535        0
      18     1.97 4.06e-05   0.0162 0.000642   0.0161 0.000534        0
    18.5     1.97  3.5e-05   0.0132 0.000642   0.0132 0.000534        0
