 -12.000      0.000000    0.00000000      Infinity    0.00000023      Infinity    0.00000009
  -0.600      0.859150    0.00001098      1.096332    0.00006798      0.485774    0.00004664
  -0.400      0.906753    0.00000610      1.087996    0.00007175      0.464247    0.00005305
  -0.200      0.953543    0.00000403      1.063723    0.00009760      0.443479    0.00004466
   0.000      1.000000    0.00000000      1.027955    0.00012730      0.423639    0.00004721
   0.200      1.046457    0.00000403      0.969276    0.00009760      0.404103    0.00004466
   0.400      1.093247    0.00000610      0.902398    0.00007175      0.385052    0.00005305
   0.600      1.140850    0.00001098      0.825625    0.00006798      0.365826    0.00004664
   0.800      1.189667    0.00000857      0.746154    0.00004916      0.347381    0.00004481
   1.000      1.239801    0.00001733      0.666907    0.00009039      0.328087    0.00005698
   1.200      1.290719    0.00001488      0.592308    0.00003655      0.308612    0.00004256
   1.400      1.341461    0.00001643      0.524045    0.00002870      0.288405    0.00005889
   1.600      1.391148    0.00002716      0.463076    0.00005858      0.268166    0.00005500
   1.800      1.439315    0.00003029      0.409626    0.00004920      0.248030    0.00004877
   2.000      1.486045    0.00003092      0.360707    0.00003828      0.228229    0.00003547
   2.200      1.531067    0.00003205      0.317580    0.00004199      0.208676    0.00004149
   2.400      1.574202    0.00002874      0.279065    0.00003093      0.189730    0.00004859
   2.600      1.614640    0.00002962      0.245023    0.00003590      0.172308    0.00002825
   2.800      1.652071    0.00001170      0.215472    0.00001677      0.156273    0.00001995
   3.000      1.686392    0.00004014      0.189695    0.00004247      0.141796    0.00004156
   3.200      1.718077    0.00002188      0.166921    0.00002668      0.128398    0.00001590
   3.400      1.747378    0.00002218      0.146705    0.00002358      0.115911    0.00002615
   3.600      1.774535    0.00002484      0.128658    0.00002479      0.104289    0.00002351
   3.800      1.799841    0.00002736      0.112411    0.00002641      0.093175    0.00002417
   4.000      1.823414    0.00002186      0.097747    0.00002169      0.082727    0.00002211
   4.200      1.845753    0.00001069      0.084223    0.00001073      0.072547    0.00000929
   4.400      1.866858    0.00002202      0.071792    0.00002219      0.062900    0.00001703
   4.600      1.886718    0.00001087      0.060367    0.00001107      0.053724    0.00000965
   4.800      1.904877    0.00001871      0.050157    0.00001909      0.045276    0.00001696
   5.000      1.921220    0.00001980      0.041155    0.00001978      0.037634    0.00001784
   5.200      1.935725    0.00001383      0.033301    0.00001397      0.030806    0.00001324
   5.400      1.948558    0.00000933      0.026459    0.00000943      0.024733    0.00000857
   5.600      1.959770    0.00000886      0.020564    0.00000894      0.019409    0.00000853
   5.800      1.969279    0.00000818      0.015620    0.00000820      0.014876    0.00000774
   6.000      1.977032    0.00000396      0.011629    0.00000399      0.011164    0.00000386
   6.200      1.983158    0.00000366      0.008498    0.00000369      0.008222    0.00000354
   6.400      1.987883    0.00000537      0.006098    0.00000539      0.005943    0.00000521
   6.600      1.991471    0.00000184      0.004284    0.00000185      0.004202    0.00000180
   6.800      1.994148    0.00000179      0.002935    0.00000181      0.002894    0.00000174
   7.000      1.996079    0.00000104      0.001965    0.00000107      0.001946    0.00000102
   7.200      1.997436    0.00000081      0.001284    0.00000084      0.001275    0.00000081
   7.400      1.998349    0.00000020      0.000826    0.00000031      0.000823    0.00000022
   7.600      1.998953    0.00000047      0.000524    0.00000052      0.000522    0.00000048
   7.800      1.999342    0.00000022      0.000329    0.00000032      0.000329    0.00000023
   8.000      1.999588    0.00000014      0.000206    0.00000027      0.000206    0.00000017
   8.200      1.999744    0.00000009      0.000128    0.00000025      0.000128    0.00000012
   8.400      1.999841    0.00000007      0.000080    0.00000024      0.000080    0.00000011
   8.600      1.999901    0.00000006      0.000049    0.00000024      0.000049    0.00000011
   8.800      1.999939    0.00000003      0.000031    0.00000023      0.000031    0.00000010
   9.000      1.999962    0.00000002      0.000019    0.00000023      0.000019    0.00000009
   9.200      1.999977    0.00000001      0.000012    0.00000023      0.000012    0.00000009
   9.400      1.999985    0.00000001      0.000007    0.00000023      0.000007    0.00000009
   9.600      1.999991    0.00000000      0.000005    0.00000023      0.000005    0.00000009
   9.800      1.999994    0.00000000      0.000003    0.00000023      0.000003    0.00000009
  10.000      1.999997    0.00000000      0.000002    0.00000023      0.000002    0.00000009
  10.200      1.999998    0.00000000      0.000001    0.00000023      0.000001    0.00000009
  10.400      1.999999    0.00000000      0.000001    0.00000023      0.000001    0.00000009
  10.600      1.999999    0.00000000      0.000000    0.00000023      0.000000    0.00000009
  10.800      1.999999    0.00000000      0.000000    0.00000023      0.000000    0.00000009
  11.000      2.000000    0.00000000      0.000000    0.00000023      0.000000    0.00000009
  11.200      2.000000    0.00000000      0.000000    0.00000023      0.000000    0.00000009
  11.400      2.000000    0.00000000      0.000000    0.00000023      0.000000    0.00000009
  11.600      2.000000    0.00000000      0.000000    0.00000023      0.000000    0.00000009
  11.800      2.000000    0.00000000      0.000000    0.00000023      0.000000    0.00000009
  12.000      2.000000    0.00000000      0.000000    0.00000023      0.000000    0.00000009
