 -12.000      0.000000    0.00000000      Infinity    0.00000632      Infinity    0.00000136
  -1.000      0.851495    0.00003620      1.582184    0.00080494      0.581820    0.00036898
  -0.800      0.882527    0.00005110      1.694914    0.00081410      0.567512    0.00042024
  -0.600      0.912885    0.00003949      1.772368    0.00075811      0.548070    0.00043702
  -0.400      0.942486    0.00003591      1.897070    0.00147556      0.533347    0.00037503
  -0.200      0.971428    0.00001992      1.946255    0.00166437      0.519690    0.00041304
   0.000      1.000000    0.00000000      1.943178    0.00234212      0.506534    0.00026486
   0.200      1.028572    0.00001992      1.838127    0.00166437      0.490818    0.00041304
   0.400      1.057514    0.00003591      1.690721    0.00147556      0.475334    0.00037503
   0.600      1.087115    0.00003949      1.488314    0.00075811      0.460231    0.00043702
   0.800      1.117473    0.00005110      1.338563    0.00081410      0.448194    0.00042024
   1.000      1.148505    0.00003620      1.173022    0.00080494      0.431358    0.00036898
   1.200      1.180449    0.00006508      1.024515    0.00074381      0.415605    0.00034007
   1.400      1.213208    0.00008653      0.899829    0.00050899      0.399504    0.00019928
   1.600      1.246613    0.00005892      0.800645    0.00024569      0.383731    0.00028075
   1.800      1.280415    0.00004818      0.720239    0.00026984      0.366228    0.00030535
   2.000      1.315216    0.00005889      0.645787    0.00020951      0.348903    0.00016721
   2.200      1.350357    0.00010478      0.580635    0.00023057      0.331216    0.00021310
   2.400      1.385685    0.00006911      0.519544    0.00009443      0.312309    0.00029853
   2.600      1.421395    0.00009531      0.466729    0.00013695      0.292425    0.00015862
   2.800      1.456828    0.00010030      0.421189    0.00015814      0.273438    0.00022715
   3.000      1.492253    0.00010763      0.377495    0.00013942      0.253848    0.00012715
   3.200      1.527056    0.00011422      0.338930    0.00014759      0.234950    0.00012124
   3.400      1.561646    0.00012596      0.303331    0.00015305      0.215663    0.00017007
   3.600      1.595137    0.00009009      0.271760    0.00013135      0.198171    0.00011585
   3.800      1.627936    0.00011804      0.242516    0.00013691      0.181565    0.00010014
   4.000      1.658924    0.00008188      0.216660    0.00010606      0.165609    0.00009307
   4.200      1.688072    0.00006083      0.193465    0.00007358      0.151516    0.00007035
   4.400      1.715264    0.00005735      0.172653    0.00006581      0.138067    0.00004965
   4.600      1.741098    0.00005731      0.154089    0.00006051      0.125997    0.00008222
   4.800      1.765665    0.00006390      0.136890    0.00007496      0.114520    0.00005842
   5.000      1.788848    0.00006911      0.121264    0.00007759      0.103120    0.00006480
   5.200      1.810626    0.00006999      0.107131    0.00007393      0.092466    0.00006843
   5.400      1.831311    0.00003886      0.093960    0.00004011      0.082260    0.00004419
   5.600      1.851297    0.00006149      0.081757    0.00006391      0.072493    0.00006086
   5.800      1.870417    0.00005470      0.070321    0.00005641      0.063075    0.00005128
   6.000      1.888633    0.00006575      0.059702    0.00006836      0.054202    0.00005860
   6.200      1.905472    0.00005971      0.050112    0.00006283      0.045968    0.00005849
   6.400      1.920886    0.00004376      0.041525    0.00004413      0.038481    0.00004130
   6.600      1.934734    0.00003902      0.033957    0.00004042      0.031721    0.00003516
   6.800      1.947163    0.00003473      0.027279    0.00003533      0.025699    0.00003375
   7.000      1.958213    0.00003239      0.021427    0.00003302      0.020331    0.00003027
   7.200      1.967926    0.00002669      0.016352    0.00002763      0.015620    0.00002563
   7.400      1.975928    0.00001919      0.012210    0.00002021      0.011739    0.00001811
   7.600      1.982328    0.00001651      0.008929    0.00001765      0.008644    0.00001633
   7.800      1.987263    0.00001309      0.006417    0.00001452      0.006253    0.00001270
   8.000      1.991038    0.00001546      0.004505    0.00001674      0.004417    0.00001522
   8.200      1.993886    0.00000869      0.003068    0.00001072      0.003025    0.00000866
   8.400      1.995969    0.00000648      0.002020    0.00000905      0.002001    0.00000655
   8.600      1.997418    0.00000520      0.001293    0.00000828      0.001285    0.00000534
   8.800      1.998380    0.00000254      0.000811    0.00000681      0.000808    0.00000287
   9.000      1.999008    0.00000130      0.000496    0.00000646      0.000495    0.00000188
   9.200      1.999397    0.00000099      0.000301    0.00000640      0.000301    0.00000169
   9.400      1.999638    0.00000064      0.000181    0.00000635      0.000181    0.00000151
   9.600      1.999783    0.00000029      0.000109    0.00000633      0.000109    0.00000139
   9.800      1.999871    0.00000026      0.000065    0.00000632      0.000065    0.00000139
  10.000      1.999923    0.00000018      0.000039    0.00000632      0.000039    0.00000138
  10.200      1.999954    0.00000008      0.000023    0.00000632      0.000023    0.00000137
  10.400      1.999973    0.00000004      0.000014    0.00000632      0.000014    0.00000136
  10.600      1.999984    0.00000002      0.000008    0.00000632      0.000008    0.00000136
  10.800      1.999990    0.00000002      0.000005    0.00000632      0.000005    0.00000136
  11.000      1.999994    0.00000000      0.000003    0.00000632      0.000003    0.00000136
  11.200      1.999997    0.00000000      0.000002    0.00000632      0.000002    0.00000136
  11.400      1.999998    0.00000000      0.000001    0.00000632      0.000001    0.00000136
  11.600      1.999999    0.00000000      0.000001    0.00000632      0.000001    0.00000136
  11.800      1.999999    0.00000000      0.000000    0.00000632      0.000000    0.00000136
  12.000      2.000000    0.00000000      0.000000    0.00000632      0.000000    0.00000136
