 -12.000      0.000000    0.00000000      Infinity    0.00000093      Infinity    0.00000036
   2.000      1.424446    0.00002308      0.441629    0.00006821      0.268749    0.00006587
   2.200      1.466421    0.00003525      0.394396    0.00005769      0.249232    0.00006154
   2.400      1.507730    0.00004631      0.348995    0.00006598      0.229790    0.00005436
   2.600      1.547716    0.00004733      0.309878    0.00006642      0.210368    0.00006968
   2.800      1.586274    0.00004534      0.274218    0.00005714      0.192202    0.00006471
   3.000      1.622865    0.00004813      0.242653    0.00005656      0.175098    0.00005917
   3.200      1.657071    0.00005413      0.214923    0.00006570      0.159522    0.00006227
   3.400      1.688951    0.00004171      0.190295    0.00004751      0.145056    0.00005292
   3.600      1.718591    0.00003387      0.168476    0.00003855      0.131798    0.00003353
   3.800      1.746459    0.00003969      0.148753    0.00004361      0.119384    0.00003793
   4.000      1.772396    0.00002447      0.131132    0.00003111      0.107652    0.00002859
   4.200      1.796666    0.00003522      0.115243    0.00003524      0.096536    0.00003439
   4.400      1.819484    0.00003357      0.100775    0.00003653      0.086024    0.00003027
   4.600      1.841080    0.00003835      0.087499    0.00004150      0.075907    0.00003131
   4.800      1.861692    0.00004126      0.075131    0.00004140      0.066212    0.00003865
   5.000      1.881182    0.00005256      0.063757    0.00005229      0.056987    0.00005058
   5.200      1.899295    0.00003570      0.053445    0.00003758      0.048379    0.00003152
   5.400      1.915751    0.00002284      0.044257    0.00002340      0.040557    0.00002278
   5.600      1.930481    0.00002498      0.036196    0.00002515      0.033532    0.00002413
   5.800      1.943599    0.00002473      0.029135    0.00002487      0.027259    0.00002250
   6.000      1.955272    0.00001547      0.022949    0.00001577      0.021659    0.00001441
   6.200      1.965316    0.00001458      0.017691    0.00001451      0.016832    0.00001454
   6.400      1.973744    0.00001591      0.013326    0.00001600      0.012777    0.00001544
   6.600      1.980474    0.00001246      0.009872    0.00001253      0.009535    0.00001180
   6.800      1.985800    0.00000984      0.007158    0.00000991      0.006961    0.00000947
   7.000      1.989861    0.00000592      0.005099    0.00000597      0.004991    0.00000577
   7.200      1.992947    0.00000394      0.003540    0.00000406      0.003485    0.00000389
   7.400      1.995211    0.00000301      0.002401    0.00000315      0.002374    0.00000296
   7.600      1.996831    0.00000230      0.001587    0.00000248      0.001575    0.00000231
   7.800      1.997943    0.00000129      0.001030    0.00000159      0.001024    0.00000133
   8.000      1.998683    0.00000128      0.000659    0.00000158      0.000657    0.00000132
   8.200      1.999171    0.00000092      0.000415    0.00000131      0.000414    0.00000099
   8.400      1.999480    0.00000034      0.000260    0.00000099      0.000260    0.00000050
   8.600      1.999675    0.00000026      0.000162    0.00000096      0.000162    0.00000045
   8.800      1.999798    0.00000018      0.000101    0.00000094      0.000101    0.00000041
   9.000      1.999874    0.00000013      0.000063    0.00000093      0.000063    0.00000039
   9.200      1.999922    0.00000007      0.000039    0.00000093      0.000039    0.00000037
   9.400      1.999952    0.00000004      0.000024    0.00000093      0.000024    0.00000037
   9.600      1.999970    0.00000002      0.000015    0.00000093      0.000015    0.00000036
   9.800      1.999982    0.00000002      0.000009    0.00000093      0.000009    0.00000036
  10.000      1.999989    0.00000001      0.000006    0.00000093      0.000006    0.00000036
  10.200      1.999993    0.00000000      0.000004    0.00000093      0.000004    0.00000036
  10.400      1.999996    0.00000000      0.000002    0.00000093      0.000002    0.00000036
  10.600      1.999997    0.00000000      0.000001    0.00000093      0.000001    0.00000036
  10.800      1.999998    0.00000000      0.000001    0.00000093      0.000001    0.00000036
  11.000      1.999999    0.00000000      0.000001    0.00000093      0.000001    0.00000036
  11.200      1.999999    0.00000000      0.000000    0.00000093      0.000000    0.00000036
  11.400      2.000000    0.00000000      0.000000    0.00000093      0.000000    0.00000036
  11.600      2.000000    0.00000000      0.000000    0.00000093      0.000000    0.00000036
  11.800      2.000000    0.00000000      0.000000    0.00000093      0.000000    0.00000036
  12.000      2.000000    0.00000000      0.000000    0.00000093      0.000000    0.00000036
