 -12.000      0.000000    0.00000000      Infinity    0.00000024      Infinity    0.00000011
   9.200      1.999972    0.00000003      0.000014    0.00000024      0.000014    0.00000011
   9.400      1.999984    0.00000001      0.000008    0.00000024      0.000008    0.00000011
   9.600      1.999991    0.00000001      0.000005    0.00000024      0.000005    0.00000011
   9.800      1.999995    0.00000001      0.000003    0.00000024      0.000003    0.00000011
  10.000      1.999997    0.00000000      0.000001    0.00000024      0.000001    0.00000011
  10.200      1.999998    0.00000000      0.000001    0.00000024      0.000001    0.00000011
  10.400      1.999999    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  10.600      1.999999    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  10.800      2.000000    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  11.000      2.000000    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  11.200      2.000000    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  11.400      2.000000    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  11.600      2.000000    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  11.800      2.000000    0.00000000      0.000000    0.00000024      0.000000    0.00000011
  12.000      2.000000    0.00000000      0.000000    0.00000024      0.000000    0.00000011
